"geneId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","hgnc_symbol"
105377329,"chr4",89582725,89583125,401,"*","Exon (ENST00000673949.1/ENST00000673949.1, exon 4 of 4)",4,89587866,89660355,72490,1,"ENST00000512077.5",-4741,NA,"LOC105377329","uncharacterized LOC105377329",NA
105377424,"chr4",131426361,131426761,401,"*","Intron (ENST00000652848.1/105377424, intron 1 of 2)",4,131379766,131545812,166047,1,"ENST00000654697.1",46595,"ENSG00000250102","LINC02377","long intergenic non-protein coding RNA 2377",NA
105377480,"chr4",148833988,148834388,401,"*","Intron (ENST00000661928.1/107986195, intron 2 of 3)",4,148940949,148941777,829,2,"ENST00000512989.1",107389,"ENSG00000249317","LOC105377480","uncharacterized LOC105377480",NA
105377490,"chr4",152161987,152162387,401,"*","Intron (ENST00000504799.1/ENST00000504799.1, intron 1 of 4)",4,152206987,152217305,10319,2,"ENST00000653378.1",54918,NA,"LOC105377490","uncharacterized LOC105377490",NA
105377536,"chr4",171629132,171629532,401,"*","Intron (ENST00000651666.1/105377536, intron 1 of 4)",4,171536034,171636077,100044,2,"ENST00000651666.1",6545,"ENSG00000249297","LINC02174","long intergenic non-protein coding RNA 2174",NA
105377684,"chr5",159545108,159545508,401,"*","Intron (ENST00000636261.1/105377684, intron 2 of 2)",5,159553002,159805536,252535,1,"ENST00000636819.1",-7494,NA,"LOC105377684","uncharacterized LOC105377684",NA
105377687,"chr5",159773288,159773688,401,"*","Intron (ENST00000636819.1/105377684, intron 4 of 6)",5,159698589,159761071,62483,2,"ENST00000523311.3",-12217,NA,"LOC105377687","uncharacterized LOC105377687",NA
105377697,"chr5",163350040,163350440,401,"*","Intron (ENST00000646617.1/105377697, intron 3 of 14)",5,162555599,163437293,881695,2,"ENST00000646617.1",86853,NA,"LOC105377697","uncharacterized LOC105377697",NA
105377700,"chr5",163342414,163342814,401,"*","Intron (ENST00000646617.1/105377697, intron 3 of 14)",5,163256071,163256987,917,2,"ENST00000503615.5",-85427,NA,"LOC105377700","uncharacterized LOC105377700",NA
105377701,"chr5",165393831,165394231,401,"*","Intron (ENST00000522189.1/ENST00000522189.1, intron 1 of 1)",5,165221190,165241756,20567,2,"ENST00000659460.1",-152075,NA,"LINC01938","long intergenic non-protein coding RNA 1938",NA
105377702,"chr5",165188737,165189137,401,"*","Distal Intergenic",5,165129307,165153014,23708,2,"ENST00000647982.1",-35723,NA,"LOC105377702","uncharacterized LOC105377702",NA
105377858,"chr6",74826362,74826762,401,"*","Distal Intergenic",6,74594179,74734319,140141,2,"ENST00000658108.1",-92043,"ENSG00000272243","LOC105377858","uncharacterized LOC105377858",NA
105377885,"chr6",88590167,88590567,401,"*","Distal Intergenic",6,88303275,88442928,139654,2,"ENST00000655924.1",-147239,NA,"LOC105377885","uncharacterized LOC105377885",NA
105378047,"chr6",149015858,149016258,401,"*","Intron (ENST00000367463.5/10090, intron 5 of 7)",6,149027700,149032573,4874,2,"ENST00000433442.1",16315,NA,"UST-AS2","UST antisense RNA 2",NA
105378073,"chr6",156459488,156459888,401,"*","Distal Intergenic",6,156493226,156505010,11785,2,"ENST00000449072.2",45122,"ENSG00000227360","LOC105378073","uncharacterized LOC105378073",NA
105378208,"chr5",143498467,143498867,401,"*","Intron (ENST00000340585.6/ENST00000340585.6, intron 1 of 1)",5,143531331,143559507,28177,1,"ENST00000661034.1",-32464,NA,"LOC105378208","uncharacterized LOC105378208",NA
105378213,"chr5",146363364,146363764,401,"*","Intron (ENST00000515598.1/105378213, intron 2 of 2)",5,146360695,146375425,14731,2,"ENST00000511390.1",11661,NA,"LOC105378213","uncharacterized LOC105378213",NA
105378217,"chr5",147203203,147203603,401,"*","Intron (ENST00000504297.1/105378217, intron 1 of 2)",5,147180204,147234859,54656,2,"ENST00000504297.1",31256,NA,"STK32A-AS1","STK32A antisense RNA 1",NA
105378239,"chr5",155094478,155094878,401,"*","Intron (ENST00000660390.1/ENST00000660390.1, intron 1 of 1)",5,155087532,155120239,32708,1,"ENST00000668848.1",6946,NA,"LOC105378239","uncharacterized LOC105378239",NA
105378568,"chr10",132421447,132421847,401,"*","Distal Intergenic",10,132433733,132441484,7752,2,"ENST00000450206.1",19637,NA,"LINC03068","long intergenic non-protein coding RNA 3068",NA
105378604,"chr1",3319922,3320322,401,"*","Promoter (2-3kb)",1,3313052,3323149,10098,2,"ENST00000669140.1",2827,NA,"LOC105378604","uncharacterized LOC105378604",NA
105378735,"chr1",54481163,54481563,401,"*","Distal Intergenic",1,54514417,54517383,2967,1,"ENST00000664270.1",-32854,NA,"LOC105378735","uncharacterized LOC105378735",NA
105378920,"chr1",116303900,116304300,401,"*","Distal Intergenic",1,116289237,116297621,8385,2,"ENST00000660713.1",-6279,NA,"LOC105378920","uncharacterized LOC105378920",NA
105378979,"chr5",56736073,56736473,401,"*","Distal Intergenic",5,56766395,56772875,6481,2,"ENST00000696488.1",36402,"ENSG00000289709","LOC105378979","growth/differentiation factor 3",NA
105379011,"chr5",68519103,68519503,401,"*","Intron (ENST00000668654.1/105379011, intron 2 of 2)",5,68531690,68533530,1841,2,"ENST00000515199.1",14027,NA,"LOC105379011","uncharacterized LOC105379011",NA
105379057,"chr5",84605303,84605703,401,"*","Distal Intergenic",5,84399620,84419054,19435,1,"ENST00000666514.1",205683,"ENSG00000250320","EDIL3-DT","EDIL3 divergent transcript",NA
105379057,"chr5",84961744,84962144,401,"*","Distal Intergenic",5,84399620,84419054,19435,1,"ENST00000666514.1",562124,"ENSG00000250320","EDIL3-DT","EDIL3 divergent transcript",NA
105379198,"chr5",127203777,127204177,401,"*","Distal Intergenic",5,127215159,127229580,14422,2,"ENST00000639283.1",25403,NA,"LOC105379198","uncharacterized LOC105379198",NA
105379385,"chr8",40172801,40173201,401,"*","Exon (ENST00000715561.1/105379385, exon 6 of 6)",8,40161462,40172612,11151,1,"ENST00000520487.2",11339,"ENSG00000253665","LOC105379385","uncharacterized LOC105379385",NA
105379412,"chr4",139177393,139177793,401,"*","Promoter (<=1kb)",4,139177456,139245432,67977,1,"ENST00000693380.1",0,NA,"LOC105379412","uncharacterized LOC105379412",NA
106144533,"chr13",86710016,86710416,401,"*","Distal Intergenic",13,86909586,86936612,27027,1,"ENST00000609962.2",-199170,NA,"LINC00430","long intergenic non-protein coding RNA 430",NA
106144584,"chr16",10514671,10515071,401,"*","Exon (ENST00000566787.1/106144584, exon 2 of 2)",16,10514842,10528202,13361,2,"ENST00000566787.1",13131,"ENSG00000260468","LINC01290","long intergenic non-protein coding RNA 1290",NA
106144592,"chr1",188249759,188250159,401,"*","Distal Intergenic",1,188905688,189037262,131575,1,"ENST00000445072.1",-655529,NA,"LINC01035","long intergenic non-protein coding RNA 1035",NA
106660609,"chr2",60350836,60351236,401,"*","Exon (ENST00000457668.1/ENST00000457668.1, exon 2 of 2)",2,60340166,60383036,42871,2,"ENST00000441598.2",31800,"ENSG00000228590","MIR4432HG","MIR4432 host gene",NA
107075116,"chr5",160466685,160467085,401,"*","Promoter (1-2kb)",5,160468268,160487426,19159,1,"ENST00000517927.1",-1183,"ENSG00000253522","MIR3142HG","MIR3142 host gene",NA
107984282,"chr10",132517264,132517664,401,"*","Promoter (<=1kb)",10,132511623,132517139,5517,2,"ENST00000455414.2",-125,NA,"LOC107984282","uncharacterized LOC107984282",NA
107984325,"chr11",36738519,36738919,401,"*","Distal Intergenic",11,36671919,36675695,3777,1,"ENST00000679127.1",66600,NA,"LOC107984325","uncharacterized LOC107984325",NA
107984402,"chr11",121899124,121899524,401,"*","Intron (ENST00000652518.1/107984402, intron 3 of 6)",11,121829701,121906484,76784,1,"ENST00000652677.1",69423,NA,"LOC107984402","uncharacterized LOC107984402",NA
107984977,"chr17",14712476,14712876,401,"*","Distal Intergenic",17,14834557,14900557,66001,1,"ENST00000660746.1",-121681,"ENSG00000238212","LINC02096","long intergenic non-protein coding RNA 2096",NA
107985004,"chr17",10251168,10251568,401,"*","Distal Intergenic",17,10291817,10342035,50219,1,"ENST00000715354.1",-40249,NA,"LOC107985004","uncharacterized LOC107985004",NA
107985839,"chr2",2757776,2758176,401,"*","Intron (ENST00000652954.1/105373390, intron 2 of 3)",2,2654745,2696442,41698,2,"ENST00000701266.1",-61334,NA,"LOC107985839","uncharacterized LOC107985839",NA
107986165,"chr3",186481566,186481966,401,"*","Intron (ENST00000427914.5/253573, intron 2 of 7)",3,186476727,186478370,1644,1,"ENST00000456535.1",4839,NA,"LINC02051","long intergenic non-protein coding RNA 2051",NA
107986287,"chr4",73540990,73541390,401,"*","Distal Intergenic",4,73510211,73534128,23918,1,"ENST00000504368.1",30779,NA,"LOC107986287","uncharacterized LOC107986287",NA
107986313,"chr4",129923635,129924035,401,"*","Intron (ENST00000652794.1/107986313, intron 11 of 11)",4,129837361,129928716,91356,1,"ENST00000507099.1",86274,"ENSG00000249618","LINC02465","long intergenic non-protein coding RNA 2465",NA
107986313,"chr4",129920903,129921303,401,"*","Intron (ENST00000652794.1/107986313, intron 11 of 11)",4,129837361,129928716,91356,1,"ENST00000507099.1",83542,"ENSG00000249618","LINC02465","long intergenic non-protein coding RNA 2465",NA
107986391,"chr5",124906661,124907061,401,"*","Intron (ENST00000509456.2/ENST00000509456.2, intron 2 of 3)",5,124893360,124980772,87413,1,"ENST00000642446.1",13301,NA,"LOC107986391","uncharacterized LOC107986391",NA
107986777,"chr7",24255146,24255546,401,"*","Promoter (<=1kb)",7,24196662,24255719,59058,2,"ENST00000439839.1",173,NA,"LOC107986777","uncharacterized LOC107986777",NA
110091768,"chr22",26845406,26845806,401,"*","Distal Intergenic",22,26858634,26865786,7153,1,"ENST00000434868.1",-12828,NA,"LOC110091768","uncharacterized LOC110091768",NA
112268293,"chr22",39956875,39957275,401,"*","Intron (ENST00000344138.9/9402, intron 3 of 7)",22,39960397,39964905,4509,1,"ENST00000424496.3",-3122,"ENSG00000225528","TMA7B","translation machinery associated 7 homolog B",NA
114515519,"chr10",34041351,34041751,401,"*","Distal Intergenic",10,33909238,33917804,8567,1,"ENST00000434552.3",132113,NA,"LINC02629","long intergenic non-protein coding RNA 2629",NA
121232375,"chr4",17604263,17604663,401,"*","Exon (ENST00000226299.9/51056, exon 11 of 13)",4,17586267,17614585,28319,2,"ENST00000652378.1",9922,"ENSG00000249502","MED28-DT","MED28 divergent transcript",NA
121232377,"chr5",72665871,72666271,401,"*","Intron (ENST00000506293.2/121232377, intron 2 of 6)",5,72574120,72689925,115806,2,"ENST00000506293.2",23654,NA,"TNPO1-DT","TNPO1 divergent transcript",NA
121232377,"chr5",72618703,72619103,401,"*","Intron (ENST00000506293.2/121232377, intron 4 of 6)",5,72574186,72580977,6792,2,"ENST00000506250.1",-37726,NA,"TNPO1-DT","TNPO1 divergent transcript",NA
121233925,"chr8",69941634,69942034,401,"*","Distal Intergenic",8,69843299,69854971,11673,1,"ENST00000530194.1",98335,"ENSG00000246528","SLCO5A1-AS1","SLCO5A1 antisense RNA 1",NA
121832810,"chr1",62693094,62693494,401,"*","Intron (ENST00000453229.1/121832810, intron 1 of 1)",1,62688482,62710694,22213,1,"ENST00000453229.1",4612,"ENSG00000235545","DOCK7-DT","DOCK7 divergent transcript",NA
122319696,"chrX",149165238,149165638,401,"*","Distal Intergenic",23,149414877,149415506,630,2,"ENST00000653668.2",249868,"ENSG00000287585","LOC122319696","uncharacterized LOC122319696",NA
124900180,"chr4",73308325,73308725,401,"*","Intron (ENST00000502790.1/102724832, intron 4 of 4)",4,73263960,73264084,125,1,"ENST00000408712.1",44365,"ENSG00000221639","LOC124900180","small nucleolar RNA SNORA3/SNORA45 family",NA
124900196,"chr5",40563098,40563498,401,"*","Intron (ENST00000636863.1/23548, intron 3 of 3)",5,40654963,40655094,132,1,"ENST00000362682.1",-91465,"ENSG00000199552","LOC124900196","small nucleolar RNA SNORA63",NA
124900243,"chr7",138208087,138208487,401,"*","Distal Intergenic",7,138187998,138188129,132,2,"ENST00000364595.1",-19958,"ENSG00000201465","LOC124900243","small nucleolar RNA SNORA51",NA
124900305,"chr11",123263691,123264091,401,"*","Distal Intergenic",11,123301390,123301523,134,1,"ENST00000363626.1",-37299,"ENSG00000200496","LOC124900305","U8 small nucleolar RNA",NA
124900440,"chr1",101137164,101137564,401,"*","Distal Intergenic",1,101133153,101133339,187,1,"ENST00000516956.1",4011,"ENSG00000252765","LOC124900440","small Cajal body-specific RNA 16",NA
124900473,"chr21",40563947,40564347,401,"*","Intron (ENST00000400454.6/1826, intron 3 of 32)",21,40513144,40513279,136,1,"ENST00000384418.1",50803,"ENSG00000207147","LOC124900473","small nucleolar RNA SNORA51",NA
124900741,"chr4",101694130,101694530,401,"*","Intron (ENST00000504592.5/55024, intron 4 of 20)",4,101640946,101649974,9029,2,"ENST00000652546.1",-44156,NA,"LOC124900741","uncharacterized LOC124900741",NA
124900746,"chr4",104795219,104795619,401,"*","Intron (ENST00000515127.1/ENST00000515127.1, intron 3 of 5)",4,104638605,104734546,95942,1,"ENST00000655215.1",156614,NA,"LOC124900746","uncharacterized LOC124900746",NA
124900781,"chr4",139798516,139798916,401,"*","Intron (ENST00000509479.6/55534, intron 2 of 4)",4,139763080,139770391,7312,1,"ENST00000661355.1",35436,NA,"LOC124900781","uncharacterized LOC124900781",NA
124900781,"chr4",139863568,139863968,401,"*","Intron (ENST00000509479.6/55534, intron 2 of 4)",4,139763080,139770391,7312,1,"ENST00000661355.1",100488,NA,"LOC124900781","uncharacterized LOC124900781",NA
124900863,"chr4",133385606,133386006,401,"*","Distal Intergenic",4,133261022,133263115,2094,2,"ENST00000669848.1",-122491,NA,"LOC124900863","uncharacterized LOC124900863",NA
124900974,"chr5",53023948,53024348,401,"*","Intron (ENST00000503810.6/3673, intron 1 of 28)",5,53024924,53035884,10961,2,"ENST00000652284.1",11536,NA,"LOC124900974","uncharacterized LOC124900974",NA
124901028,"chr5",93650081,93650481,401,"*","Intron (ENST00000656848.1/124901028, intron 1 of 1)",5,93621755,93673702,51948,1,"ENST00000656321.1",28326,NA,"LOC124901028","uncharacterized LOC124901028",NA
124901051,"chr5",118006314,118006714,401,"*","Intron (ENST00000661774.1/102467224, intron 2 of 2)",5,117925008,118206971,281964,1,"ENST00000509669.1",81306,NA,"LOC124901051","uncharacterized LOC124901051",NA
124901499,"chr6",163732511,163732911,401,"*","Intron (ENST00000665613.1/124901499, intron 2 of 2)",6,163748718,163760382,11665,1,"ENST00000669856.1",-15807,NA,"LOC124901499","uncharacterized LOC124901499",NA
124901574,"chr7",3218425,3218825,401,"*","Distal Intergenic",7,3196626,3198256,1631,2,"ENST00000414126.1",-20169,NA,"LOC124901574","uncharacterized LOC124901574",NA
124901597,"chr7",19107389,19107789,401,"*","Intron (ENST00000443687.5/7291, intron 2 of 3)",7,19112474,19114271,1798,1,"ENST00000419944.1",-4685,NA,"LOC124901597","uncharacterized LOC124901597",NA
124901689,"chr7",87129772,87130172,401,"*","Distal Intergenic",7,87109539,87111282,1744,1,"ENST00000561473.1",20233,NA,"LOC124901689","uncharacterized LOC124901689",NA
124901724,"chr7",110786218,110786618,401,"*","Intron (ENST00000405709.7/83943, intron 5 of 5)",7,110724159,110725825,1667,2,"ENST00000451832.1",-60393,NA,"LOC124901724","uncharacterized LOC124901724",NA
124901766,"chr7",148565479,148565879,401,"*","Intron (ENST00000715352.1/105375554, intron 2 of 5)",7,148546094,148572177,26084,2,"ENST00000637240.2",6298,"ENSG00000287636","LOC124901766","uncharacterized LOC124901766",NA
124901766,"chr7",148564597,148564997,401,"*","Intron (ENST00000715352.1/105375554, intron 2 of 5)",7,148546094,148572177,26084,2,"ENST00000637240.2",7180,"ENSG00000287636","LOC124901766","uncharacterized LOC124901766",NA
124902078,"chr8",51021101,51021501,401,"*","Distal Intergenic",8,51015021,51015165,145,1,"ENST00000364446.1",6080,"ENSG00000201316","LOC124902078","small nucleolar RNA SNORA7",NA
124902128,"chr9",19931130,19931530,401,"*","Distal Intergenic",9,19789179,19894856,105678,1,"ENST00000656603.1",141951,"ENSG00000286685","LOC124902128","uncharacterized LOC124902128",NA
124902157,"chr9",38991680,38992080,401,"*","Intron (ENST00000660743.1/124902157, intron 3 of 3)",9,38949734,38998503,48770,1,"ENST00000660743.1",41946,"ENSG00000287838","LOC124902157","uncharacterized LOC124902157",NA
124902255,"chr9",114852099,114852499,401,"*","Promoter (1-2kb)",9,114850968,115121030,270063,1,"ENST00000648852.1",1131,NA,"LOC124902255","uncharacterized LOC124902255",NA
124902436,"chr10",62639109,62639509,401,"*","Intron (ENST00000647733.1/124902436, intron 5 of 7)",10,62643773,62670374,26602,1,"ENST00000344640.7",-4264,"ENSG00000285551","LOC124902436","talanin",NA
124902439,"chr10",64747117,64747517,401,"*","Distal Intergenic",10,64691194,64692957,1764,1,"ENST00000664760.1",55923,"ENSG00000228566","LOC124902439","uncharacterized LOC124902439",NA
124902473,"chr10",86413099,86413499,401,"*","Distal Intergenic",10,86402119,86403201,1083,2,"ENST00000671245.1",-9898,"ENSG00000286359","LOC124902473","uncharacterized LOC124902473",NA
124902502,"chr10",112981612,112982012,401,"*","Intron (ENST00000355995.9/6934, intron 4 of 14)",10,112950646,112951875,1230,2,"ENST00000369391.3",-29737,NA,"LOC124902502","uncharacterized LOC124902502",NA
124902532,"chr10",3034646,3035046,401,"*","Distal Intergenic",10,3042535,3047083,4549,2,"ENST00000658425.1",12037,"ENSG00000287560","LOC124902532","uncharacterized LOC124902532",NA
124902532,"chr10",3040069,3040469,401,"*","Distal Intergenic",10,3042535,3047083,4549,2,"ENST00000658425.1",6614,"ENSG00000287560","LOC124902532","uncharacterized LOC124902532",NA
124902799,"chr11",134585075,134585475,401,"*","Distal Intergenic",11,134563396,134573056,9661,1,"ENST00000532652.1",21679,NA,"LOC124902799","uncharacterized LOC124902799",NA
124903027,"chr12",116677275,116677675,401,"*","Intron (ENST00000546835.1/124903027, intron 1 of 1)",12,116661582,116698065,36484,1,"ENST00000546835.1",15693,"ENSG00000257883","LINC03088","long intergenic non-protein coding RNA 3088",NA
124903257,"chr13",89920824,89921224,401,"*","Distal Intergenic",13,89837170,89837237,68,1,"ENST00000363863.1",83654,"ENSG00000200733","LOC124903257","small nucleolar RNA SNORD38",NA
124903716,"chr16",73270217,73270617,401,"*","Intron (ENST00000641206.2/463, intron 4 of 17)",16,73232762,73233970,1209,1,"ENST00000561802.1",37455,NA,"LOC124903716","uncharacterized LOC124903716",NA
124903744,"chr16",86214791,86215191,401,"*","Distal Intergenic",16,86221420,86223077,1658,2,"ENST00000667546.1",7886,NA,"LOC124903744","uncharacterized LOC124903744",NA
